2022-07-13,12:53:12,55.567567567567565,13.033121022203181
2022-07-13,12:52:12,55.567567567567565,13.033121022203181
2022-07-13,12:51:12,55.567567567567565,13.033121022203181
2022-07-13,12:50:12,55.567567567567565,13.033121022203181
2022-07-13,12:49:42,55.567567567567565,13.033121022203181
2022-07-13,12:49:00,55.585585585585584,13.007222517857812
2022-07-13,12:48:00,55.585585585585584,13.007222517857812
2022-07-13,12:47:00,55.585585585585584,13.007222517857812
2022-07-13,12:46:00,55.585585585585584,13.007222517857812
2022-07-13,12:45:00,55.585585585585584,13.007222517857812
2022-07-13,12:44:00,55.585585585585584,13.007222517857812
2022-07-13,12:42:59,55.585585585585584,12.975342070510122
2022-07-13,12:41:58,55.585585585585584,12.975342070510122
2022-07-13,12:40:33,55.585585585585584,12.975342070510122