2022-07-13,16:28:52,55.6036036036036,12.9813015131591
2022-07-13,16:27:51,55.585585585585584,12.975342070510122
2022-07-13,16:26:52,55.585585585585584,12.975342070510122
2022-07-13,16:25:51,55.585585585585584,12.975342070510122
2022-07-13,16:24:52,55.585585585585584,12.975342070510122
2022-07-13,16:23:51,55.585585585585584,12.975342070510122
2022-07-13,16:22:51,55.585585585585584,12.975342070510122
2022-07-13,16:21:51,55.585585585585584,12.943461623162431
2022-07-13,16:20:52,55.585585585585584,12.943461623162431
2022-07-13,16:19:51,55.585585585585584,12.943461623162431
2022-07-13,16:18:51,55.585585585585584,12.943461623162431
2022-07-13,16:17:51,55.585585585585584,12.943461623162431
2022-07-13,16:16:51,55.567567567567565,12.937523557492645
2022-07-13,16:15:51,55.567567567567565,12.937523557492645
2022-07-13,16:15:35,55.567567567567565,12.937523557492645
2022-07-13,16:14:34,55.567567567567565,12.937523557492645
2022-07-13,16:13:34,55.567567567567565,12.937523557492645
2022-07-13,16:12:34,55.567567567567565,12.937523557492645
2022-07-13,16:11:34,55.567567567567565,12.937523557492645
2022-07-13,16:10:33,55.567567567567565,12.937523557492645
2022-07-13,16:09:33,55.567567567567565,12.937523557492645
2022-07-13,16:09:25,55.567567567567565,12.937523557492645