2022-07-13,15:49:32,55.567567567567565,12.937523557492645
2022-07-13,15:48:32,55.567567567567565,12.937523557492645
2022-07-13,15:47:32,55.567567567567565,12.937523557492645
2022-07-13,15:46:32,55.567567567567565,12.937523557492645
2022-07-13,15:45:32,55.567567567567565,12.937523557492645
2022-07-13,15:44:32,55.567567567567565,12.937523557492645
2022-07-13,15:43:32,55.567567567567565,12.937523557492645
2022-07-13,15:42:32,55.585585585585584,12.943461623162431
2022-07-13,15:41:31,55.585585585585584,12.943461623162431
2022-07-13,15:41:26,55.585585585585584,12.943461623162431
2022-07-13,15:40:26,55.585585585585584,12.943461623162431
2022-07-13,15:39:26,55.585585585585584,12.943461623162431
2022-07-13,15:38:26,55.585585585585584,12.943461623162431
2022-07-13,15:37:52,55.585585585585584,12.975342070510122
2022-07-13,15:36:52,55.585585585585584,12.975342070510122
2022-07-13,15:35:52,55.585585585585584,12.975342070510122
2022-07-13,15:34:52,55.585585585585584,12.975342070510122
2022-07-13,15:33:52,55.585585585585584,12.975342070510122
2022-07-13,15:32:52,55.585585585585584,12.975342070510122
2022-07-13,15:32:05,55.585585585585584,12.975342070510122
2022-07-13,15:31:05,55.6036036036036,12.9813015131591
2022-07-13,15:30:05,55.6036036036036,12.9813015131591
2022-07-13,15:29:05,55.6036036036036,12.9813015131591
2022-07-13,15:28:05,55.6036036036036,12.9813015131591
2022-07-13,15:27:05,55.6036036036036,12.9813015131591
2022-07-13,15:26:05,55.6036036036036,12.9813015131591
2022-07-13,15:25:07,55.6036036036036,12.9813015131591
2022-07-13,15:24:06,55.6036036036036,12.9813015131591
2022-07-13,15:23:06,55.6036036036036,12.9813015131591
2022-07-13,15:22:06,55.585585585585584,12.975342070510122
2022-07-13,15:21:05,55.585585585585584,12.975342070510122
2022-07-13,15:20:05,55.585585585585584,12.975342070510122
2022-07-13,15:19:06,55.585585585585584,12.975342070510122
2022-07-13,15:18:05,55.585585585585584,12.975342070510122
2022-07-13,15:17:06,55.585585585585584,12.975342070510122
2022-07-13,15:16:05,55.585585585585584,13.007222517857812
2022-07-13,15:15:05,55.585585585585584,13.007222517857812
2022-07-13,15:14:05,55.585585585585584,13.007222517857812
2022-07-13,15:13:05,55.585585585585584,13.007222517857812
2022-07-13,15:12:05,55.585585585585584,13.007222517857812
2022-07-13,15:11:05,55.585585585585584,13.007222517857812
2022-07-13,15:09:05,55.585585585585584,13.007222517857812
2022-07-13,15:08:05,55.567567567567565,13.033121022203181
2022-07-13,15:07:04,55.567567567567565,13.033121022203181
2022-07-13,15:07:02,55.567567567567565,13.033121022203181
2022-07-13,15:06:03,55.567567567567565,13.033121022203181
2022-07-13,15:05:02,55.567567567567565,13.033121022203181
2022-07-13,15:04:02,55.567567567567565,13.033121022203181
2022-07-13,15:03:01,55.567567567567565,13.033121022203181