session,lat,lon,data,time
runner,43.3573277,-1.8642984,OSM,2022-04-15T08:12:01.000Z
runner,43.3573619,-1.8643484,OSM,2022-04-15T08:12:05.000Z
runner,43.3573865,-1.8644119,OSM,2022-04-15T08:12:09.000Z
runner,43.3574195,-1.8644667,OSM,2022-04-15T08:12:12.000Z
runner,43.3574542,-1.8645074,OSM,2022-04-15T08:12:14.000Z
runner,43.3574979,-1.8645471,OSM,2022-04-15T08:12:17.000Z
runner,43.3575357,-1.8645872,OSM,2022-04-15T08:12:22.000Z
runner,43.3575473,-1.8646564,OSM,2022-04-15T08:12:28.000Z
runner,43.3575662,-1.8647276,OSM,2022-04-15T08:12:34.000Z
runner,43.3575457,-1.8647900,OSM,2022-04-15T08:12:39.000Z
runner,43.3575345,-1.8648500,OSM,2022-04-15T08:12:49.000Z
runner,43.3574867,-1.8648904,OSM,2022-04-15T08:12:54.000Z
runner,43.3574593,-1.8649607,OSM,2022-04-15T08:12:58.000Z
runner,43.3574374,-1.8650346,OSM,2022-04-15T08:13:02.000Z
runner,43.3574281,-1.8651069,OSM,2022-04-15T08:13:06.000Z
runner,43.3574165,-1.8651687,OSM,2022-04-15T08:13:10.000Z
runner,43.3573930,-1.8652316,OSM,2022-04-15T08:13:17.000Z
runner,43.3573676,-1.8652999,OSM,2022-04-15T08:13:22.000Z
runner,43.3573511,-1.8653614,OSM,2022-04-15T08:13:26.000Z
runner,43.3573220,-1.8654215,OSM,2022-04-15T08:13:30.000Z
runner,43.3572964,-1.8654879,OSM,2022-04-15T08:13:35.000Z
runner,43.3572780,-1.8655583,OSM,2022-04-15T08:13:40.000Z
runner,43.3572531,-1.8656261,OSM,2022-04-15T08:13:45.000Z
runner,43.3572317,-1.8656970,OSM,2022-04-15T08:13:50.000Z
runner,43.3572304,-1.8657649,OSM,2022-04-15T08:13:54.000Z
runner,43.3572233,-1.8658372,OSM,2022-04-15T08:13:57.000Z
runner,43.3572104,-1.8659089,OSM,2022-04-15T08:14:00.000Z
runner,43.3571905,-1.8659821,OSM,2022-04-15T08:14:04.000Z
runner,43.3571793,-1.8660577,OSM,2022-04-15T08:14:08.000Z
runner,43.3571653,-1.8661309,OSM,2022-04-15T08:14:12.000Z
runner,43.3571652,-1.8662049,OSM,2022-04-15T08:14:16.000Z
runner,43.3571532,-1.8662808,OSM,2022-04-15T08:14:20.000Z
runner,43.3571347,-1.8663526,OSM,2022-04-15T08:14:24.000Z
runner,43.3571194,-1.8664362,OSM,2022-04-15T08:14:28.000Z
runner,43.3571149,-1.8665022,OSM,2022-04-15T08:14:32.000Z
runner,43.3571032,-1.8665736,OSM,2022-04-15T08:14:36.000Z
runner,43.3570851,-1.8666469,OSM,2022-04-15T08:14:40.000Z
runner,43.3570668,-1.8667108,OSM,2022-04-15T08:14:44.000Z
runner,43.3570327,-1.8667619,OSM,2022-04-15T08:14:48.000Z
runner,43.3569886,-1.8668004,OSM,2022-04-15T08:14:52.000Z
runner,43.3569663,-1.8668554,OSM,2022-04-15T08:14:55.000Z
runner,43.3569660,-1.8669228,OSM,2022-04-15T08:14:59.000Z
runner,43.3569715,-1.8669858,OSM,2022-04-15T08:15:03.000Z
runner,43.3569752,-1.8670629,OSM,2022-04-15T08:15:08.000Z
runner,43.3569829,-1.8671276,OSM,2022-04-15T08:15:12.000Z
runner,43.3569503,-1.8671871,OSM,2022-04-15T08:15:16.000Z
runner,43.3569274,-1.8672535,OSM,2022-04-15T08:15:20.000Z
runner,43.3568968,-1.8673166,OSM,2022-04-15T08:15:25.000Z
runner,43.3568609,-1.8673571,OSM,2022-04-15T08:15:29.000Z
runner,43.3568410,-1.8674209,OSM,2022-04-15T08:15:33.000Z
runner,43.3568012,-1.8674713,OSM,2022-04-15T08:15:37.000Z
runner,43.3567612,-1.8675017,OSM,2022-04-15T08:15:41.000Z
runner,43.3567281,-1.8675505,OSM,2022-04-15T08:15:45.000Z
runner,43.3567510,-1.8676172,OSM,2022-04-15T08:15:50.000Z
runner,43.3567951,-1.8676502,OSM,2022-04-15T08:15:59.000Z
runner,43.3568374,-1.8676782,OSM,2022-04-15T08:16:03.000Z
runner,43.3568536,-1.8677429,OSM,2022-04-15T08:16:09.000Z
runner,43.3568061,-1.8677634,OSM,2022-04-15T08:16:19.000Z
runner,43.3567714,-1.8678237,OSM,2022-04-15T08:16:34.000Z
runner,43.3568549,-1.8679005,OSM,2022-04-15T08:16:38.000Z
runner,43.3568104,-1.8678654,OSM,2022-04-15T08:16:41.000Z
runner,43.3567641,-1.8678277,OSM,2022-04-15T08:16:43.000Z
runner,43.3567201,-1.8677382,OSM,2022-04-15T08:16:45.000Z
runner,43.3567134,-1.8676603,OSM,2022-04-15T08:16:47.000Z
runner,43.3567083,-1.8675842,OSM,2022-04-15T08:16:50.000Z
runner,43.3566902,-1.8675249,OSM,2022-04-15T08:17:02.000Z
runner,43.3566440,-1.8675233,OSM,2022-04-15T08:17:07.000Z
runner,43.3566048,-1.8675980,OSM,2022-04-15T08:17:09.000Z
runner,43.3566541,-1.8676509,OSM,2022-04-15T08:17:12.000Z
runner,43.3566892,-1.8676966,OSM,2022-04-15T08:17:16.000Z
runner,43.3567336,-1.8677327,OSM,2022-04-15T08:17:25.000Z
runner,43.3567097,-1.8677885,OSM,2022-04-15T08:17:40.000Z
runner,43.3566663,-1.8678133,OSM,2022-04-15T08:17:48.000Z
runner,43.3566140,-1.8678414,OSM,2022-04-15T08:17:53.000Z
runner,43.3565665,-1.8678645,OSM,2022-04-15T08:17:57.000Z
runner,43.3565453,-1.8679246,OSM,2022-04-15T08:18:02.000Z
runner,43.3565226,-1.8679951,OSM,2022-04-15T08:18:10.000Z
runner,43.3565400,-1.8680644,OSM,2022-04-15T08:18:20.000Z
runner,43.3565679,-1.8681149,OSM,2022-04-15T08:18:23.000Z
runner,43.3566005,-1.8681718,OSM,2022-04-15T08:18:27.000Z
runner,43.3566570,-1.8681809,OSM,2022-04-15T08:18:36.000Z
runner,43.3567055,-1.8681475,OSM,2022-04-15T08:18:39.000Z
runner,43.3566869,-1.8680662,OSM,2022-04-15T08:18:52.000Z
runner,43.3567315,-1.8680560,OSM,2022-04-15T08:18:57.000Z
runner,43.3566949,-1.8681004,OSM,2022-04-15T08:19:40.000Z
runner,43.3566557,-1.8681399,OSM,2022-04-15T08:19:50.000Z
runner,43.3566127,-1.8681089,OSM,2022-04-15T08:19:55.000Z
runner,43.3566018,-1.8680386,OSM,2022-04-15T08:20:14.000Z
runner,43.3565865,-1.8679702,OSM,2022-04-15T08:20:21.000Z
runner,43.3565448,-1.8679408,OSM,2022-04-15T08:20:25.000Z
runner,43.3564927,-1.8679509,OSM,2022-04-15T08:20:29.000Z
runner,43.3564491,-1.8679829,OSM,2022-04-15T08:20:34.000Z
runner,43.3564571,-1.8680474,OSM,2022-04-15T08:20:39.000Z
runner,43.3564348,-1.8681030,OSM,2022-04-15T08:20:44.000Z
runner,43.3564424,-1.8681723,OSM,2022-04-15T08:20:50.000Z
runner,43.3564794,-1.8682118,OSM,2022-04-15T08:20:54.000Z
runner,43.3565080,-1.8682650,OSM,2022-04-15T08:20:59.000Z
runner,43.3565274,-1.8683213,OSM,2022-04-15T08:21:04.000Z
runner,43.3565236,-1.8683956,OSM,2022-04-15T08:21:09.000Z
runner,43.3565232,-1.8684672,OSM,2022-04-15T08:21:17.000Z
runner,43.3564661,-1.8684568,OSM,2022-04-15T08:21:23.000Z
runner,43.3564914,-1.8683976,OSM,2022-04-15T08:21:37.000Z
runner,43.3564557,-1.8683478,OSM,2022-04-15T08:21:47.000Z
runner,43.3564111,-1.8683659,OSM,2022-04-15T08:21:51.000Z
runner,43.3564019,-1.8684371,OSM,2022-04-15T08:21:56.000Z
runner,43.3563881,-1.8685054,OSM,2022-04-15T08:22:01.000Z
runner,43.3563571,-1.8685557,OSM,2022-04-15T08:22:07.000Z
runner,43.3563494,-1.8686288,OSM,2022-04-15T08:22:12.000Z
runner,43.3563458,-1.8686986,OSM,2022-04-15T08:22:16.000Z
runner,43.3563477,-1.8687823,OSM,2022-04-15T08:22:21.000Z
runner,43.3563533,-1.8688500,OSM,2022-04-15T08:22:23.000Z
runner,43.3563386,-1.8689368,OSM,2022-04-15T08:22:26.000Z
runner,43.3563104,-1.8689876,OSM,2022-04-15T08:22:29.000Z
runner,43.3562554,-1.8689906,OSM,2022-04-15T08:22:33.000Z
runner,43.3563075,-1.8689734,OSM,2022-04-15T08:22:44.000Z
runner,43.3563096,-1.8689095,OSM,2022-04-15T08:22:47.000Z
runner,43.3562726,-1.8688532,OSM,2022-04-15T08:22:52.000Z
runner,43.3562276,-1.8688436,OSM,2022-04-15T08:22:56.000Z
runner,43.3561804,-1.8688706,OSM,2022-04-15T08:23:00.000Z
runner,43.3561330,-1.8688904,OSM,2022-04-15T08:23:05.000Z
runner,43.3561330,-1.8689656,OSM,2022-04-15T08:23:09.000Z
runner,43.3561238,-1.8690297,OSM,2022-04-15T08:23:13.000Z
runner,43.3561611,-1.8690793,OSM,2022-04-15T08:23:19.000Z
runner,43.3562095,-1.8690501,OSM,2022-04-15T08:23:23.000Z
runner,43.3562423,-1.8691016,OSM,2022-04-15T08:23:29.000Z
runner,43.3562883,-1.8691036,OSM,2022-04-15T08:23:34.000Z
runner,43.3563251,-1.8691394,OSM,2022-04-15T08:23:43.000Z
runner,43.3562790,-1.8691197,OSM,2022-04-15T08:23:54.000Z
runner,43.3562230,-1.8690960,OSM,2022-04-15T08:24:31.000Z
runner,43.3561786,-1.8690824,OSM,2022-04-15T08:24:33.000Z
runner,43.3561518,-1.8690313,OSM,2022-04-15T08:24:37.000Z
runner,43.3561538,-1.8689633,OSM,2022-04-15T08:24:42.000Z
runner,43.3561711,-1.8689018,OSM,2022-04-15T08:24:46.000Z
runner,43.3561273,-1.8688836,OSM,2022-04-15T08:24:55.000Z
runner,43.3561141,-1.8689453,OSM,2022-04-15T08:25:02.000Z
runner,43.3560979,-1.8690039,OSM,2022-04-15T08:25:07.000Z
runner,43.3560977,-1.8690686,OSM,2022-04-15T08:25:11.000Z
runner,43.3560583,-1.8690998,OSM,2022-04-15T08:25:16.000Z
runner,43.3560278,-1.8691509,OSM,2022-04-15T08:25:22.000Z
runner,43.3559960,-1.8692029,OSM,2022-04-15T08:25:28.000Z
runner,43.3560131,-1.8692685,OSM,2022-04-15T08:25:36.000Z
runner,43.3560390,-1.8693285,OSM,2022-04-15T08:25:44.000Z
runner,43.3560749,-1.8692855,OSM,2022-04-15T08:26:07.000Z
runner,43.3560779,-1.8692191,OSM,2022-04-15T08:26:13.000Z
runner,43.3561085,-1.8691648,OSM,2022-04-15T08:26:26.000Z
runner,43.3561584,-1.8691469,OSM,2022-04-15T08:26:33.000Z
runner,43.3561742,-1.8690835,OSM,2022-04-15T08:26:36.000Z
runner,43.3561982,-1.8690175,OSM,2022-04-15T08:26:41.000Z
runner,43.3562173,-1.8689520,OSM,2022-04-15T08:26:47.000Z
runner,43.3562479,-1.8689034,OSM,2022-04-15T08:26:52.000Z
runner,43.3563021,-1.8688930,OSM,2022-04-15T08:26:57.000Z
runner,43.3563499,-1.8689109,OSM,2022-04-15T08:27:02.000Z
runner,43.3563915,-1.8689588,OSM,2022-04-15T08:27:07.000Z
runner,43.3564286,-1.8689943,OSM,2022-04-15T08:27:11.000Z
runner,43.3564694,-1.8690464,OSM,2022-04-15T08:27:38.000Z
runner,43.3565009,-1.8691036,OSM,2022-04-15T08:27:42.000Z
runner,43.3565358,-1.8691488,OSM,2022-04-15T08:27:46.000Z
runner,43.3565483,-1.8692147,OSM,2022-04-15T08:27:50.000Z
runner,43.3565637,-1.8692803,OSM,2022-04-15T08:27:55.000Z
runner,43.3565921,-1.8693300,OSM,2022-04-15T08:27:59.000Z
runner,43.3566224,-1.8693836,OSM,2022-04-15T08:28:06.000Z
runner,43.3566399,-1.8694424,OSM,2022-04-15T08:28:14.000Z
runner,43.3566092,-1.8694893,OSM,2022-04-15T08:28:20.000Z
runner,43.3566310,-1.8695508,OSM,2022-04-15T08:28:23.000Z
runner,43.3566432,-1.8696109,OSM,2022-04-15T08:28:26.000Z
runner,43.3566631,-1.8696759,OSM,2022-04-15T08:28:30.000Z
runner,43.3566820,-1.8697351,OSM,2022-04-15T08:28:36.000Z
runner,43.3567057,-1.8697912,OSM,2022-04-15T08:28:41.000Z
runner,43.3567363,-1.8698478,OSM,2022-04-15T08:28:46.000Z
runner,43.3567636,-1.8699040,OSM,2022-04-15T08:28:50.000Z
runner,43.3567796,-1.8699636,OSM,2022-04-15T08:28:53.000Z
runner,43.3568001,-1.8700319,OSM,2022-04-15T08:28:57.000Z
runner,43.3568299,-1.8701020,OSM,2022-04-15T08:29:01.000Z
runner,43.3568596,-1.8701846,OSM,2022-04-15T08:29:04.000Z
runner,43.3568825,-1.8702395,OSM,2022-04-15T08:29:06.000Z
runner,43.3569103,-1.8702884,OSM,2022-04-15T08:29:09.000Z
runner,43.3569242,-1.8703817,OSM,2022-04-15T08:29:12.000Z
runner,43.3569491,-1.8704642,OSM,2022-04-15T08:29:15.000Z
runner,43.3569617,-1.8705326,OSM,2022-04-15T08:29:17.000Z
runner,43.3569810,-1.8705907,OSM,2022-04-15T08:29:20.000Z
runner,43.3570238,-1.8706176,OSM,2022-04-15T08:29:24.000Z
runner,43.3570669,-1.8706396,OSM,2022-04-15T08:29:27.000Z
runner,43.3571089,-1.8706781,OSM,2022-04-15T08:29:30.000Z
runner,43.3571234,-1.8707440,OSM,2022-04-15T08:29:33.000Z
runner,43.3571359,-1.8708177,OSM,2022-04-15T08:29:37.000Z
runner,43.3571401,-1.8708795,OSM,2022-04-15T08:29:41.000Z
runner,43.3571198,-1.8709418,OSM,2022-04-15T08:29:45.000Z
runner,43.3570910,-1.8710033,OSM,2022-04-15T08:29:49.000Z
runner,43.3570961,-1.8710778,OSM,2022-04-15T08:29:54.000Z
runner,43.3571102,-1.8711522,OSM,2022-04-15T08:29:59.000Z
runner,43.3571225,-1.8712164,OSM,2022-04-15T08:30:03.000Z
runner,43.3571454,-1.8712721,OSM,2022-04-15T08:30:07.000Z
runner,43.3571644,-1.8713372,OSM,2022-04-15T08:30:12.000Z
runner,43.3571618,-1.8714128,OSM,2022-04-15T08:30:16.000Z
runner,43.3571597,-1.8714916,OSM,2022-04-15T08:30:20.000Z
runner,43.3571794,-1.8715649,OSM,2022-04-15T08:30:24.000Z
runner,43.3572029,-1.8716255,OSM,2022-04-15T08:30:28.000Z
runner,43.3572136,-1.8716998,OSM,2022-04-15T08:30:33.000Z
runner,43.3572074,-1.8717762,OSM,2022-04-15T08:30:38.000Z
runner,43.3571687,-1.8718101,OSM,2022-04-15T08:30:44.000Z
runner,43.3572028,-1.8718535,OSM,2022-04-15T08:31:03.000Z
runner,43.3572156,-1.8719263,OSM,2022-04-15T08:31:07.000Z
runner,43.3571783,-1.8719831,OSM,2022-04-15T08:31:12.000Z
runner,43.3571841,-1.8720629,OSM,2022-04-15T08:31:16.000Z
runner,43.3571765,-1.8721298,OSM,2022-04-15T08:31:19.000Z
runner,43.3571773,-1.8722086,OSM,2022-04-15T08:31:23.000Z
runner,43.3571874,-1.8722693,OSM,2022-04-15T08:31:26.000Z
runner,43.3572032,-1.8723302,OSM,2022-04-15T08:31:30.000Z
runner,43.3572173,-1.8723925,OSM,2022-04-15T08:31:40.000Z
runner,43.3572452,-1.8724598,OSM,2022-04-15T08:31:44.000Z
runner,43.3572518,-1.8725279,OSM,2022-04-15T08:31:48.000Z
runner,43.3572869,-1.8725762,OSM,2022-04-15T08:31:53.000Z
runner,43.3573419,-1.8725790,OSM,2022-04-15T08:31:57.000Z
runner,43.3574008,-1.8725825,OSM,2022-04-15T08:32:01.000Z
runner,43.3574589,-1.8725908,OSM,2022-04-15T08:32:05.000Z
runner,43.3575089,-1.8725677,OSM,2022-04-15T08:32:09.000Z
runner,43.3575503,-1.8725333,OSM,2022-04-15T08:32:13.000Z
runner,43.3576045,-1.8725136,OSM,2022-04-15T08:32:18.000Z
runner,43.3576559,-1.8724815,OSM,2022-04-15T08:32:23.000Z
runner,43.3576987,-1.8724519,OSM,2022-04-15T08:32:27.000Z
runner,43.3577393,-1.8724065,OSM,2022-04-15T08:32:32.000Z
runner,43.3577859,-1.8723916,OSM,2022-04-15T08:32:36.000Z
runner,43.3578416,-1.8723812,OSM,2022-04-15T08:32:40.000Z
runner,43.3578993,-1.8723673,OSM,2022-04-15T08:32:44.000Z
runner,43.3579535,-1.8723894,OSM,2022-04-15T08:32:47.000Z
runner,43.3580004,-1.8723705,OSM,2022-04-15T08:32:50.000Z
runner,43.3580464,-1.8723752,OSM,2022-04-15T08:32:54.000Z
runner,43.3580901,-1.8724031,OSM,2022-04-15T08:32:58.000Z
runner,43.3581231,-1.8724466,OSM,2022-04-15T08:33:01.000Z
runner,43.3581540,-1.8724917,OSM,2022-04-15T08:33:04.000Z
runner,43.3581718,-1.8725491,OSM,2022-04-15T08:33:11.000Z
runner,43.3582184,-1.8725933,OSM,2022-04-15T08:33:15.000Z
runner,43.3582551,-1.8726409,OSM,2022-04-15T08:33:20.000Z
runner,43.3583019,-1.8726798,OSM,2022-04-15T08:33:25.000Z
runner,43.3583356,-1.8727293,OSM,2022-04-15T08:33:29.000Z
runner,43.3583622,-1.8727830,OSM,2022-04-15T08:33:33.000Z
runner,43.3584024,-1.8728358,OSM,2022-04-15T08:33:39.000Z
runner,43.3584416,-1.8728878,OSM,2022-04-15T08:33:43.000Z
runner,43.3584821,-1.8729354,OSM,2022-04-15T08:33:47.000Z
runner,43.3585212,-1.8729871,OSM,2022-04-15T08:33:51.000Z
runner,43.3585517,-1.8730335,OSM,2022-04-15T08:33:55.000Z
runner,43.3585932,-1.8730796,OSM,2022-04-15T08:34:00.000Z
runner,43.3586323,-1.8731267,OSM,2022-04-15T08:34:05.000Z
runner,43.3586142,-1.8731904,OSM,2022-04-15T08:34:12.000Z
runner,43.3585747,-1.8732225,OSM,2022-04-15T08:34:16.000Z
runner,43.3585554,-1.8732813,OSM,2022-04-15T08:34:20.000Z
runner,43.3585545,-1.8733454,OSM,2022-04-15T08:34:24.000Z
runner,43.3585792,-1.8734042,OSM,2022-04-15T08:34:28.000Z
runner,43.3586011,-1.8734676,OSM,2022-04-15T08:34:34.000Z
runner,43.3586075,-1.8735321,OSM,2022-04-15T08:34:41.000Z
runner,43.3586508,-1.8735594,OSM,2022-04-15T08:34:46.000Z
runner,43.3586806,-1.8736165,OSM,2022-04-15T08:34:59.000Z
runner,43.3586880,-1.8736856,OSM,2022-04-15T08:35:04.000Z
runner,43.3587277,-1.8737180,OSM,2022-04-15T08:35:09.000Z
runner,43.3587674,-1.8737647,OSM,2022-04-15T08:35:15.000Z
runner,43.3587927,-1.8738266,OSM,2022-04-15T08:35:20.000Z
runner,43.3588246,-1.8738816,OSM,2022-04-15T08:35:25.000Z
runner,43.3588200,-1.8739432,OSM,2022-04-15T08:35:29.000Z
runner,43.3587912,-1.8739936,OSM,2022-04-15T08:35:33.000Z
runner,43.3587834,-1.8740574,OSM,2022-04-15T08:35:38.000Z
runner,43.3588177,-1.8741011,OSM,2022-04-15T08:35:43.000Z
runner,43.3588636,-1.8740736,OSM,2022-04-15T08:36:14.000Z
runner,43.3588685,-1.8741397,OSM,2022-04-15T08:36:19.000Z
runner,43.3589289,-1.8741515,OSM,2022-04-15T08:36:26.000Z
runner,43.3589816,-1.8741690,OSM,2022-04-15T08:36:30.000Z
runner,43.3590373,-1.8741708,OSM,2022-04-15T08:36:37.000Z
runner,43.3590844,-1.8741398,OSM,2022-04-15T08:36:41.000Z
runner,43.3591363,-1.8741373,OSM,2022-04-15T08:36:46.000Z
runner,43.3591562,-1.8741940,OSM,2022-04-15T08:36:52.000Z
runner,43.3592024,-1.8742002,OSM,2022-04-15T08:36:56.000Z
runner,43.3592466,-1.8742173,OSM,2022-04-15T08:37:00.000Z
runner,43.3592838,-1.8742530,OSM,2022-04-15T08:37:03.000Z
runner,43.3593280,-1.8742760,OSM,2022-04-15T08:37:06.000Z
runner,43.3593670,-1.8743256,OSM,2022-04-15T08:37:12.000Z
runner,43.3594037,-1.8743650,OSM,2022-04-15T08:37:17.000Z
runner,43.3594337,-1.8744202,OSM,2022-04-15T08:37:22.000Z
runner,43.3594820,-1.8744244,OSM,2022-04-15T08:37:29.000Z
runner,43.3595283,-1.8744191,OSM,2022-04-15T08:37:34.000Z
runner,43.3595744,-1.8743827,OSM,2022-04-15T08:37:40.000Z
runner,43.3596189,-1.8743727,OSM,2022-04-15T08:37:51.000Z
runner,43.3596814,-1.8743631,OSM,2022-04-15T08:37:58.000Z
runner,43.3597267,-1.8743664,OSM,2022-04-15T08:38:02.000Z
runner,43.3597793,-1.8743823,OSM,2022-04-15T08:38:17.000Z
runner,43.3598231,-1.8744231,OSM,2022-04-15T08:38:21.000Z
runner,43.3598509,-1.8744790,OSM,2022-04-15T08:38:25.000Z
runner,43.3598854,-1.8745451,OSM,2022-04-15T08:38:29.000Z
runner,43.3599123,-1.8746143,OSM,2022-04-15T08:38:33.000Z
runner,43.3599441,-1.8746713,OSM,2022-04-15T08:38:36.000Z
runner,43.3599651,-1.8747427,OSM,2022-04-15T08:38:40.000Z
runner,43.3599857,-1.8748092,OSM,2022-04-15T08:38:43.000Z
runner,43.3599955,-1.8748831,OSM,2022-04-15T08:38:47.000Z
runner,43.3600216,-1.8749405,OSM,2022-04-15T08:39:04.000Z
runner,43.3600530,-1.8749906,OSM,2022-04-15T08:39:13.000Z
runner,43.3600670,-1.8750521,OSM,2022-04-15T08:39:15.000Z
runner,43.3600792,-1.8751183,OSM,2022-04-15T08:39:17.000Z
runner,43.3601040,-1.8751964,OSM,2022-04-15T08:39:20.000Z
runner,43.3601249,-1.8752718,OSM,2022-04-15T08:39:23.000Z
runner,43.3601535,-1.8753396,OSM,2022-04-15T08:39:25.000Z
runner,43.3601982,-1.8753541,OSM,2022-04-15T08:39:27.000Z
runner,43.3602503,-1.8753778,OSM,2022-04-15T08:39:31.000Z
runner,43.3602521,-1.8754407,OSM,2022-04-15T08:39:34.000Z
runner,43.3602139,-1.8753937,OSM,2022-04-15T08:39:42.000Z
runner,43.3602441,-1.8753460,OSM,2022-04-15T08:39:49.000Z
runner,43.3602883,-1.8753649,OSM,2022-04-15T08:39:57.000Z
runner,43.3603276,-1.8753293,OSM,2022-04-15T08:40:09.000Z
runner,43.3603755,-1.8752938,OSM,2022-04-15T08:40:14.000Z
runner,43.3604158,-1.8752448,OSM,2022-04-15T08:40:19.000Z
runner,43.3604510,-1.8752049,OSM,2022-04-15T08:40:24.000Z
runner,43.3604629,-1.8751434,OSM,2022-04-15T08:40:28.000Z
runner,43.3604902,-1.8750796,OSM,2022-04-15T08:40:33.000Z
runner,43.3605424,-1.8750785,OSM,2022-04-15T08:40:39.000Z
