session,lat,lon,data,time
runner,43.3605899,-1.8750781,OSM,2022-04-15T08:40:43.000Z
runner,43.3606388,-1.8750721,OSM,2022-04-15T08:40:47.000Z
runner,43.3606877,-1.8750716,OSM,2022-04-15T08:40:56.000Z
runner,43.3607375,-1.8750785,OSM,2022-04-15T08:40:59.000Z
runner,43.3607877,-1.8750600,OSM,2022-04-15T08:41:05.000Z
runner,43.3608344,-1.8750376,OSM,2022-04-15T08:41:10.000Z
runner,43.3608812,-1.8750148,OSM,2022-04-15T08:41:17.000Z
runner,43.3609340,-1.8749863,OSM,2022-04-15T08:41:22.000Z
runner,43.3609832,-1.8749748,OSM,2022-04-15T08:41:27.000Z
runner,43.3610330,-1.8749688,OSM,2022-04-15T08:41:33.000Z
runner,43.3610428,-1.8750442,OSM,2022-04-15T08:41:42.000Z
runner,43.3610950,-1.8750095,OSM,2022-04-15T08:41:47.000Z
runner,43.3611412,-1.8749800,OSM,2022-04-15T08:41:51.000Z
runner,43.3611918,-1.8749816,OSM,2022-04-15T08:41:55.000Z
runner,43.3612422,-1.8749659,OSM,2022-04-15T08:42:01.000Z
runner,43.3612946,-1.8749489,OSM,2022-04-15T08:42:06.000Z
runner,43.3613413,-1.8749442,OSM,2022-04-15T08:42:10.000Z
runner,43.3613692,-1.8748907,OSM,2022-04-15T08:42:16.000Z
runner,43.3614101,-1.8748439,OSM,2022-04-15T08:42:40.000Z
runner,43.3614602,-1.8748194,OSM,2022-04-15T08:42:45.000Z
runner,43.3614734,-1.8747582,OSM,2022-04-15T08:42:50.000Z
runner,43.3615154,-1.8747350,OSM,2022-04-15T08:42:55.000Z
runner,43.3615699,-1.8747454,OSM,2022-04-15T08:43:00.000Z
runner,43.3616188,-1.8747657,OSM,2022-04-15T08:43:05.000Z
runner,43.3616705,-1.8747494,OSM,2022-04-15T08:43:12.000Z
runner,43.3617154,-1.8747355,OSM,2022-04-15T08:43:26.000Z
runner,43.3617568,-1.8747108,OSM,2022-04-15T08:43:31.000Z
runner,43.3617942,-1.8746764,OSM,2022-04-15T08:44:27.000Z
runner,43.3617502,-1.8747052,OSM,2022-04-15T08:45:02.000Z
runner,43.3617423,-1.8746431,OSM,2022-04-15T08:45:26.000Z
runner,43.3617106,-1.8746880,OSM,2022-04-15T08:45:37.000Z
runner,43.3617625,-1.8747168,OSM,2022-04-15T08:45:55.000Z
runner,43.3617968,-1.8746519,OSM,2022-04-15T08:46:11.000Z
runner,43.3617717,-1.8746000,OSM,2022-04-15T08:46:21.000Z
runner,43.3618115,-1.8745686,OSM,2022-04-15T08:46:30.000Z
runner,43.3618567,-1.8745564,OSM,2022-04-15T08:46:42.000Z
runner,43.3619007,-1.8745807,OSM,2022-04-15T08:46:46.000Z
runner,43.3619534,-1.8745748,OSM,2022-04-15T08:46:51.000Z
runner,43.3619914,-1.8745324,OSM,2022-04-15T08:46:56.000Z
runner,43.3620422,-1.8745104,OSM,2022-04-15T08:47:01.000Z
runner,43.3620799,-1.8744612,OSM,2022-04-15T08:47:06.000Z
runner,43.3621266,-1.8744457,OSM,2022-04-15T08:47:10.000Z
runner,43.3621723,-1.8744385,OSM,2022-04-15T08:47:15.000Z
runner,43.3622130,-1.8743938,OSM,2022-04-15T08:47:21.000Z
runner,43.3622528,-1.8743313,OSM,2022-04-15T08:47:26.000Z
runner,43.3622978,-1.8743061,OSM,2022-04-15T08:47:31.000Z
runner,43.3623408,-1.8742876,OSM,2022-04-15T08:47:38.000Z
runner,43.3623778,-1.8742439,OSM,2022-04-15T08:48:30.000Z
runner,43.3624059,-1.8741812,OSM,2022-04-15T08:48:36.000Z
runner,43.3624433,-1.8741431,OSM,2022-04-15T08:48:43.000Z
runner,43.3624888,-1.8741687,OSM,2022-04-15T08:48:48.000Z
runner,43.3625221,-1.8742143,OSM,2022-04-15T08:48:57.000Z
runner,43.3625576,-1.8741649,OSM,2022-04-15T08:49:01.000Z
runner,43.3626092,-1.8741544,OSM,2022-04-15T08:49:06.000Z
runner,43.3626406,-1.8741008,OSM,2022-04-15T08:49:52.000Z
runner,43.3626693,-1.8740459,OSM,2022-04-15T08:49:57.000Z
runner,43.3627151,-1.8740316,OSM,2022-04-15T08:50:00.000Z
runner,43.3627654,-1.8740026,OSM,2022-04-15T08:50:05.000Z
runner,43.3627785,-1.8739254,OSM,2022-04-15T08:50:28.000Z
runner,43.3628274,-1.8738867,OSM,2022-04-15T08:50:30.000Z
runner,43.3627909,-1.8739259,OSM,2022-04-15T08:51:26.000Z
runner,43.3627400,-1.8739463,OSM,2022-04-15T08:54:08.000Z
runner,43.3626926,-1.8739480,OSM,2022-04-15T08:54:14.000Z
runner,43.3626776,-1.8738806,OSM,2022-04-15T08:54:23.000Z
runner,43.3626618,-1.8738106,OSM,2022-04-15T08:54:28.000Z
runner,43.3626242,-1.8737566,OSM,2022-04-15T08:54:33.000Z
runner,43.3626203,-1.8736933,OSM,2022-04-15T08:54:38.000Z
runner,43.3626066,-1.8736246,OSM,2022-04-15T08:54:45.000Z
runner,43.3626440,-1.8735638,OSM,2022-04-15T08:54:58.000Z
runner,43.3626321,-1.8734933,OSM,2022-04-15T08:55:04.000Z
runner,43.3626187,-1.8734257,OSM,2022-04-15T08:55:09.000Z
runner,43.3625987,-1.8733686,OSM,2022-04-15T08:55:16.000Z
runner,43.3625948,-1.8733031,OSM,2022-04-15T08:55:25.000Z
runner,43.3625868,-1.8732407,OSM,2022-04-15T08:55:33.000Z
runner,43.3625715,-1.8731794,OSM,2022-04-15T08:55:43.000Z
runner,43.3625385,-1.8731326,OSM,2022-04-15T08:55:49.000Z
runner,43.3625189,-1.8730652,OSM,2022-04-15T08:55:54.000Z
runner,43.3625051,-1.8730044,OSM,2022-04-15T08:55:59.000Z
runner,43.3625099,-1.8729343,OSM,2022-04-15T08:56:04.000Z
runner,43.3625024,-1.8728646,OSM,2022-04-15T08:56:09.000Z
runner,43.3624989,-1.8727959,OSM,2022-04-15T08:56:14.000Z
runner,43.3624827,-1.8727351,OSM,2022-04-15T08:56:18.000Z
runner,43.3625052,-1.8726752,OSM,2022-04-15T08:56:23.000Z
runner,43.3624648,-1.8727055,OSM,2022-04-15T08:56:55.000Z
runner,43.3624123,-1.8727081,OSM,2022-04-15T08:56:59.000Z
runner,43.3623927,-1.8726397,OSM,2022-04-15T08:57:03.000Z
runner,43.3624041,-1.8725654,OSM,2022-04-15T08:57:07.000Z
runner,43.3623892,-1.8724944,OSM,2022-04-15T08:57:12.000Z
runner,43.3623943,-1.8724318,OSM,2022-04-15T08:57:17.000Z
runner,43.3623687,-1.8723679,OSM,2022-04-15T08:57:23.000Z
runner,43.3623787,-1.8723036,OSM,2022-04-15T08:57:29.000Z
runner,43.3623433,-1.8722524,OSM,2022-04-15T08:57:47.000Z
runner,43.3622947,-1.8722401,OSM,2022-04-15T08:57:55.000Z
runner,43.3622697,-1.8721830,OSM,2022-04-15T08:58:06.000Z
runner,43.3622461,-1.8721177,OSM,2022-04-15T08:58:13.000Z
runner,43.3622118,-1.8720677,OSM,2022-04-15T08:58:18.000Z
runner,43.3621699,-1.8720341,OSM,2022-04-15T08:58:24.000Z
runner,43.3621405,-1.8719777,OSM,2022-04-15T08:58:31.000Z
runner,43.3621363,-1.8719120,OSM,2022-04-15T08:58:39.000Z
runner,43.3621419,-1.8718434,OSM,2022-04-15T08:58:44.000Z
runner,43.3621220,-1.8717855,OSM,2022-04-15T08:58:49.000Z
runner,43.3621112,-1.8717248,OSM,2022-04-15T08:58:53.000Z
runner,43.3621083,-1.8716593,OSM,2022-04-15T08:58:58.000Z
runner,43.3621021,-1.8715962,OSM,2022-04-15T08:59:11.000Z
runner,43.3621033,-1.8715293,OSM,2022-04-15T08:59:22.000Z
runner,43.3621253,-1.8714602,OSM,2022-04-15T08:59:27.000Z
runner,43.3620892,-1.8714151,OSM,2022-04-15T08:59:49.000Z
runner,43.3620423,-1.8714237,OSM,2022-04-15T09:00:05.000Z
runner,43.3620808,-1.8713742,OSM,2022-04-15T09:00:29.000Z
runner,43.3621157,-1.8713342,OSM,2022-04-15T09:00:43.000Z
runner,43.3621044,-1.8713981,OSM,2022-04-15T09:01:58.000Z
runner,43.3621477,-1.8714413,OSM,2022-04-15T09:02:03.000Z
runner,43.3621952,-1.8714170,OSM,2022-04-15T09:02:09.000Z
runner,43.3621973,-1.8713493,OSM,2022-04-15T09:02:40.000Z
runner,43.3622384,-1.8713210,OSM,2022-04-15T09:02:44.000Z
runner,43.3622839,-1.8712947,OSM,2022-04-15T09:02:48.000Z
runner,43.3623355,-1.8712963,OSM,2022-04-15T09:02:52.000Z
runner,43.3623683,-1.8712388,OSM,2022-04-15T09:02:56.000Z
runner,43.3623947,-1.8711823,OSM,2022-04-15T09:03:00.000Z
runner,43.3624391,-1.8712035,OSM,2022-04-15T09:03:06.000Z
runner,43.3624919,-1.8711775,OSM,2022-04-15T09:03:12.000Z
runner,43.3625330,-1.8711413,OSM,2022-04-15T09:03:16.000Z
runner,43.3625803,-1.8710943,OSM,2022-04-15T09:03:20.000Z
runner,43.3625935,-1.8710299,OSM,2022-04-15T09:03:24.000Z
runner,43.3626386,-1.8709890,OSM,2022-04-15T09:03:28.000Z
runner,43.3626894,-1.8709731,OSM,2022-04-15T09:03:31.000Z
runner,43.3627354,-1.8709631,OSM,2022-04-15T09:03:34.000Z
runner,43.3627833,-1.8709694,OSM,2022-04-15T09:03:38.000Z
runner,43.3628381,-1.8709561,OSM,2022-04-15T09:03:42.000Z
runner,43.3628903,-1.8709622,OSM,2022-04-15T09:03:45.000Z
runner,43.3629445,-1.8709825,OSM,2022-04-15T09:03:48.000Z
runner,43.3630007,-1.8710038,OSM,2022-04-15T09:03:51.000Z
runner,43.3630568,-1.8710033,OSM,2022-04-15T09:03:54.000Z
runner,43.3631107,-1.8709870,OSM,2022-04-15T09:03:57.000Z
runner,43.3631536,-1.8709608,OSM,2022-04-15T09:04:01.000Z
runner,43.3631941,-1.8709274,OSM,2022-04-15T09:04:05.000Z
runner,43.3632408,-1.8709194,OSM,2022-04-15T09:04:09.000Z
runner,43.3632808,-1.8708759,OSM,2022-04-15T09:04:13.000Z
runner,43.3632610,-1.8708197,OSM,2022-04-15T09:04:17.000Z
runner,43.3632584,-1.8707568,OSM,2022-04-15T09:04:25.000Z
runner,43.3632920,-1.8707036,OSM,2022-04-15T09:04:32.000Z
runner,43.3633381,-1.8706695,OSM,2022-04-15T09:04:39.000Z
runner,43.3633824,-1.8706223,OSM,2022-04-15T09:04:47.000Z
runner,43.3634285,-1.8706111,OSM,2022-04-15T09:04:54.000Z
runner,43.3634333,-1.8706761,OSM,2022-04-15T09:04:58.000Z
runner,43.3634705,-1.8707424,OSM,2022-04-15T09:05:01.000Z
runner,43.3634962,-1.8707986,OSM,2022-04-15T09:05:04.000Z
runner,43.3635219,-1.8708603,OSM,2022-04-15T09:05:09.000Z
runner,43.3635566,-1.8709126,OSM,2022-04-15T09:05:14.000Z
runner,43.3635649,-1.8709767,OSM,2022-04-15T09:05:19.000Z
runner,43.3636082,-1.8709946,OSM,2022-04-15T09:05:24.000Z
runner,43.3635928,-1.8709353,OSM,2022-04-15T09:05:37.000Z
runner,43.3635961,-1.8710032,OSM,2022-04-15T09:07:13.000Z
runner,43.3636407,-1.8710328,OSM,2022-04-15T09:08:11.000Z
runner,43.3636785,-1.8710862,OSM,2022-04-15T09:08:15.000Z
runner,43.3637225,-1.8711167,OSM,2022-04-15T09:08:19.000Z
runner,43.3637255,-1.8711788,OSM,2022-04-15T09:08:25.000Z
runner,43.3637491,-1.8711217,OSM,2022-04-15T09:08:58.000Z
runner,43.3637260,-1.8710647,OSM,2022-04-15T09:09:10.000Z
runner,43.3637357,-1.8710021,OSM,2022-04-15T09:09:33.000Z
runner,43.3636943,-1.8709635,OSM,2022-04-15T09:10:49.000Z
runner,43.3637375,-1.8709875,OSM,2022-04-15T09:10:57.000Z
runner,43.3636929,-1.8710120,OSM,2022-04-15T09:11:16.000Z
runner,43.3636948,-1.8710760,OSM,2022-04-15T09:11:19.000Z
runner,43.3637241,-1.8711248,OSM,2022-04-15T09:11:24.000Z
runner,43.3636733,-1.8711268,OSM,2022-04-15T09:11:29.000Z
runner,43.3637208,-1.8711563,OSM,2022-04-15T09:11:35.000Z
runner,43.3637663,-1.8711357,OSM,2022-04-15T09:11:38.000Z
runner,43.3638188,-1.8712127,OSM,2022-04-15T09:11:43.000Z
runner,43.3638172,-1.8712810,OSM,2022-04-15T09:12:02.000Z
runner,43.3638195,-1.8713547,OSM,2022-04-15T09:12:06.000Z
runner,43.3637679,-1.8713657,OSM,2022-04-15T09:12:15.000Z
runner,43.3637196,-1.8713601,OSM,2022-04-15T09:12:24.000Z
runner,43.3637687,-1.8713002,OSM,2022-04-15T09:12:40.000Z
runner,43.3638122,-1.8712720,OSM,2022-04-15T09:12:43.000Z
runner,43.3638610,-1.8712307,OSM,2022-04-15T09:13:09.000Z
runner,43.3638611,-1.8711654,OSM,2022-04-15T09:13:16.000Z
runner,43.3638169,-1.8711069,OSM,2022-04-15T09:13:22.000Z
runner,43.3638136,-1.8710298,OSM,2022-04-15T09:13:26.000Z
runner,43.3638820,-1.8710091,OSM,2022-04-15T09:13:28.000Z
runner,43.3639326,-1.8710376,OSM,2022-04-15T09:13:31.000Z
runner,43.3639639,-1.8710825,OSM,2022-04-15T09:14:21.000Z
runner,43.3640133,-1.8710804,OSM,2022-04-15T09:14:36.000Z
runner,43.3640165,-1.8710158,OSM,2022-04-15T09:14:49.000Z
runner,43.3639888,-1.8709583,OSM,2022-04-15T09:14:56.000Z
runner,43.3639612,-1.8709008,OSM,2022-04-15T09:15:05.000Z
runner,43.3639515,-1.8708368,OSM,2022-04-15T09:15:11.000Z
runner,43.3639298,-1.8707719,OSM,2022-04-15T09:15:16.000Z
runner,43.3639325,-1.8707035,OSM,2022-04-15T09:15:21.000Z
runner,43.3639817,-1.8707353,OSM,2022-04-15T09:15:24.000Z
runner,43.3640178,-1.8707809,OSM,2022-04-15T09:15:29.000Z
runner,43.3639865,-1.8708404,OSM,2022-04-15T09:15:39.000Z
runner,43.3639621,-1.8707741,OSM,2022-04-15T09:15:48.000Z
runner,43.3639227,-1.8707143,OSM,2022-04-15T09:15:52.000Z
runner,43.3639149,-1.8707926,OSM,2022-04-15T09:16:02.000Z
runner,43.3639374,-1.8708740,OSM,2022-04-15T09:16:05.000Z
runner,43.3639256,-1.8709434,OSM,2022-04-15T09:16:08.000Z
runner,43.3638814,-1.8709203,OSM,2022-04-15T09:16:10.000Z
runner,43.3638633,-1.8708469,OSM,2022-04-15T09:16:13.000Z
runner,43.3638722,-1.8707780,OSM,2022-04-15T09:16:19.000Z
runner,43.3638752,-1.8708477,OSM,2022-04-15T09:16:27.000Z
runner,43.3639206,-1.8709035,OSM,2022-04-15T09:16:30.000Z
runner,43.3639460,-1.8709552,OSM,2022-04-15T09:16:32.000Z
runner,43.3639623,-1.8710378,OSM,2022-04-15T09:16:35.000Z
runner,43.3639857,-1.8710964,OSM,2022-04-15T09:16:38.000Z
runner,43.3639902,-1.8711603,OSM,2022-04-15T09:16:42.000Z
runner,43.3640158,-1.8710893,OSM,2022-04-15T09:17:00.000Z
runner,43.3639781,-1.8710360,OSM,2022-04-15T09:17:03.000Z
runner,43.3639480,-1.8709871,OSM,2022-04-15T09:17:07.000Z
runner,43.3639171,-1.8709327,OSM,2022-04-15T09:17:13.000Z
runner,43.3638765,-1.8708852,OSM,2022-04-15T09:17:19.000Z
runner,43.3638333,-1.8708295,OSM,2022-04-15T09:17:26.000Z
runner,43.3638455,-1.8707666,OSM,2022-04-15T09:17:29.000Z
runner,43.3638828,-1.8707216,OSM,2022-04-15T09:18:07.000Z
runner,43.3639185,-1.8706834,OSM,2022-04-15T09:18:17.000Z
runner,43.3638867,-1.8706143,OSM,2022-04-15T09:18:24.000Z
runner,43.3638818,-1.8705466,OSM,2022-04-15T09:18:28.000Z
runner,43.3638451,-1.8705103,OSM,2022-04-15T09:18:33.000Z
runner,43.3638150,-1.8704632,OSM,2022-04-15T09:18:45.000Z
runner,43.3637982,-1.8704032,OSM,2022-04-15T09:18:50.000Z
runner,43.3637770,-1.8703389,OSM,2022-04-15T09:18:57.000Z
runner,43.3637315,-1.8702986,OSM,2022-04-15T09:19:02.000Z
runner,43.3636791,-1.8702753,OSM,2022-04-15T09:19:08.000Z
runner,43.3636319,-1.8702882,OSM,2022-04-15T09:19:15.000Z
runner,43.3635831,-1.8702609,OSM,2022-04-15T09:19:19.000Z
runner,43.3635545,-1.8702097,OSM,2022-04-15T09:19:25.000Z
runner,43.3635149,-1.8701772,OSM,2022-04-15T09:19:29.000Z
runner,43.3634558,-1.8701648,OSM,2022-04-15T09:19:34.000Z
runner,43.3634040,-1.8701522,OSM,2022-04-15T09:19:38.000Z
runner,43.3634168,-1.8700866,OSM,2022-04-15T09:19:43.000Z
runner,43.3634542,-1.8700385,OSM,2022-04-15T09:19:46.000Z
runner,43.3634623,-1.8699764,OSM,2022-04-15T09:19:51.000Z
runner,43.3634234,-1.8699355,OSM,2022-04-15T09:19:58.000Z
runner,43.3633836,-1.8698900,OSM,2022-04-15T09:20:03.000Z
runner,43.3634114,-1.8698263,OSM,2022-04-15T09:20:09.000Z
runner,43.3634315,-1.8697662,OSM,2022-04-15T09:20:15.000Z
runner,43.3634418,-1.8697004,OSM,2022-04-15T09:20:23.000Z
runner,43.3634907,-1.8696814,OSM,2022-04-15T09:20:28.000Z
runner,43.3634926,-1.8696123,OSM,2022-04-15T09:20:34.000Z
runner,43.3635486,-1.8696015,OSM,2022-04-15T09:20:38.000Z
runner,43.3635868,-1.8695545,OSM,2022-04-15T09:20:42.000Z
runner,43.3636242,-1.8695083,OSM,2022-04-15T09:20:51.000Z
runner,43.3636632,-1.8694574,OSM,2022-04-15T09:20:56.000Z
runner,43.3637101,-1.8694546,OSM,2022-04-15T09:21:06.000Z
runner,43.3637494,-1.8695023,OSM,2022-04-15T09:21:15.000Z
runner,43.3637800,-1.8695745,OSM,2022-04-15T09:21:21.000Z
runner,43.3637828,-1.8696438,OSM,2022-04-15T09:21:24.000Z
runner,43.3638058,-1.8697008,OSM,2022-04-15T09:21:29.000Z
runner,43.3638500,-1.8697589,OSM,2022-04-15T09:21:34.000Z
runner,43.3638931,-1.8697815,OSM,2022-04-15T09:21:47.000Z
runner,43.3638674,-1.8698376,OSM,2022-04-15T09:21:51.000Z
runner,43.3638090,-1.8698412,OSM,2022-04-15T09:22:05.000Z
runner,43.3637606,-1.8698302,OSM,2022-04-15T09:22:07.000Z
runner,43.3638005,-1.8698783,OSM,2022-04-15T09:22:12.000Z
runner,43.3637549,-1.8699115,OSM,2022-04-15T09:22:22.000Z
runner,43.3637275,-1.8698516,OSM,2022-04-15T09:22:27.000Z
runner,43.3637502,-1.8697779,OSM,2022-04-15T09:22:31.000Z
runner,43.3637995,-1.8697524,OSM,2022-04-15T09:22:34.000Z
runner,43.3637882,-1.8698187,OSM,2022-04-15T09:22:44.000Z
runner,43.3637869,-1.8698816,OSM,2022-04-15T09:22:55.000Z
runner,43.3638262,-1.8699202,OSM,2022-04-15T09:22:59.000Z
runner,43.3637809,-1.8698838,OSM,2022-04-15T09:23:04.000Z
runner,43.3637639,-1.8698214,OSM,2022-04-15T09:23:14.000Z
runner,43.3637330,-1.8697751,OSM,2022-04-15T09:23:21.000Z
runner,43.3637176,-1.8698394,OSM,2022-04-15T09:23:44.000Z
runner,43.3637534,-1.8698813,OSM,2022-04-15T09:23:51.000Z
runner,43.3637907,-1.8699210,OSM,2022-04-15T09:23:58.000Z
runner,43.3638088,-1.8699843,OSM,2022-04-15T09:24:07.000Z
runner,43.3638607,-1.8699918,OSM,2022-04-15T09:24:14.000Z
runner,43.3639057,-1.8700027,OSM,2022-04-15T09:24:19.000Z
runner,43.3639262,-1.8700928,OSM,2022-04-15T09:24:26.000Z
runner,43.3639244,-1.8701616,OSM,2022-04-15T09:24:28.000Z
runner,43.3639733,-1.8701599,OSM,2022-04-15T09:24:55.000Z
runner,43.3639603,-1.8702360,OSM,2022-04-15T09:25:11.000Z
runner,43.3639722,-1.8703014,OSM,2022-04-15T09:25:14.000Z
runner,43.3640118,-1.8703479,OSM,2022-04-15T09:25:18.000Z
runner,43.3640536,-1.8703840,OSM,2022-04-15T09:25:23.000Z
runner,43.3640906,-1.8704295,OSM,2022-04-15T09:25:27.000Z
runner,43.3640931,-1.8704916,OSM,2022-04-15T09:25:30.000Z
runner,43.3640826,-1.8705612,OSM,2022-04-15T09:25:35.000Z
runner,43.3640602,-1.8706152,OSM,2022-04-15T09:25:38.000Z
runner,43.3640666,-1.8706801,OSM,2022-04-15T09:25:42.000Z
runner,43.3640729,-1.8707468,OSM,2022-04-15T09:25:46.000Z
runner,43.3640813,-1.8708183,OSM,2022-04-15T09:25:50.000Z
runner,43.3641312,-1.8708686,OSM,2022-04-15T09:25:55.000Z
runner,43.3641743,-1.8709070,OSM,2022-04-15T09:25:58.000Z
runner,43.3642143,-1.8709364,OSM,2022-04-15T09:26:05.000Z
runner,43.3642569,-1.8709759,OSM,2022-04-15T09:26:17.000Z
runner,43.3643065,-1.8709861,OSM,2022-04-15T09:26:22.000Z
runner,43.3643581,-1.8709781,OSM,2022-04-15T09:26:27.000Z
runner,43.3644040,-1.8710026,OSM,2022-04-15T09:26:31.000Z
runner,43.3644487,-1.8710195,OSM,2022-04-15T09:26:34.000Z
runner,43.3644940,-1.8710527,OSM,2022-04-15T09:26:39.000Z
runner,43.3645361,-1.8710153,OSM,2022-04-15T09:26:49.000Z
runner,43.3645555,-1.8709474,OSM,2022-04-15T09:26:56.000Z
runner,43.3645700,-1.8708843,OSM,2022-04-15T09:27:14.000Z
runner,43.3645865,-1.8708238,OSM,2022-04-15T09:27:17.000Z
runner,43.3645992,-1.8707492,OSM,2022-04-15T09:27:21.000Z
runner,43.3646277,-1.8706855,OSM,2022-04-15T09:27:26.000Z
runner,43.3646550,-1.8706307,OSM,2022-04-15T09:27:30.000Z
runner,43.3646814,-1.8705782,OSM,2022-04-15T09:27:36.000Z
runner,43.3647044,-1.8705173,OSM,2022-04-15T09:27:41.000Z
runner,43.3647463,-1.8704946,OSM,2022-04-15T09:27:45.000Z
runner,43.3647927,-1.8704657,OSM,2022-04-15T09:27:50.000Z
runner,43.3648217,-1.8704052,OSM,2022-04-15T09:27:55.000Z
runner,43.3648729,-1.8704049,OSM,2022-04-15T09:28:01.000Z
runner,43.3649178,-1.8704307,OSM,2022-04-15T09:28:05.000Z
runner,43.3649573,-1.8703898,OSM,2022-04-15T09:28:08.000Z
runner,43.3649214,-1.8704433,OSM,2022-04-15T09:28:13.000Z
runner,43.3649393,-1.8703775,OSM,2022-04-15T09:28:20.000Z
runner,43.3649848,-1.8703369,OSM,2022-04-15T09:28:24.000Z
runner,43.3650072,-1.8702722,OSM,2022-04-15T09:28:27.000Z
